reward,difficulty,duration,offer_id_t,web,email,mobile,social,bogo,discount,informational,mem_id_t,time,gender,age,income,membership_year,membership_month,membership_day,offer completed,offer received,offer viewed,transaction
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,0ff34474e5b245b79f396d4c5ddef96c,0,M,26.0,42000.0,2017,9,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,0eaa9e50ca864649b365f7da4121ed31,336,F,60.0,81000.0,2015,10,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,0ecc8a63f8ce437aaec064b14cd5813f,336,F,82.0,81000.0,2016,6,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,0ecc8a63f8ce437aaec064b14cd5813f,408,F,82.0,81000.0,2016,6,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,0ecc8a63f8ce437aaec064b14cd5813f,576,F,82.0,81000.0,2016,6,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c98c6fb3dcfa4c92b8e329a216e83e62,336,M,26.0,44000.0,2017,7,Monday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,c98c6fb3dcfa4c92b8e329a216e83e62,168,M,26.0,44000.0,2017,7,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,a20c4cf47deb418f8e995c9015f15fda,336,F,51.0,72000.0,2016,2,Friday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,a20c4cf47deb418f8e995c9015f15fda,0,F,51.0,72000.0,2016,2,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,a20c4cf47deb418f8e995c9015f15fda,168,F,51.0,72000.0,2016,2,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,3f08e8eeb88e43079a103ed1af07e220,336,F,53.0,55000.0,2017,1,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3f08e8eeb88e43079a103ed1af07e220,504,F,53.0,55000.0,2017,1,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,3f08e8eeb88e43079a103ed1af07e220,0,F,53.0,55000.0,2017,1,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,54890f68699049c2a04d415abc25e717,336,M,36.0,56000.0,2017,12,Thursday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,54890f68699049c2a04d415abc25e717,168,M,36.0,56000.0,2017,12,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,9fb2081cc2eb4cb9bfb7265dca9a7879,336,M,37.0,36000.0,2018,7,Thursday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,9fb2081cc2eb4cb9bfb7265dca9a7879,168,M,37.0,36000.0,2018,7,Thursday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,9fb2081cc2eb4cb9bfb7265dca9a7879,0,M,37.0,36000.0,2018,7,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e489110823d8491e86d5207399f91644,336,F,51.0,52000.0,2015,11,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e489110823d8491e86d5207399f91644,0,F,51.0,52000.0,2015,11,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,62e9e17c69784b6a82f6630ee3e3e82b,336,F,53.0,76000.0,2015,9,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,62e9e17c69784b6a82f6630ee3e3e82b,504,F,53.0,76000.0,2015,9,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,62e9e17c69784b6a82f6630ee3e3e82b,168,F,53.0,76000.0,2015,9,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,37fb22256b2b48c5a0c56e80bfdc0e4d,336,M,47.0,41000.0,2018,6,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,37fb22256b2b48c5a0c56e80bfdc0e4d,0,M,47.0,41000.0,2018,6,Friday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,967cb1c1c6094d2cb15f60b06137c1d1,336,M,29.0,51000.0,2018,1,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,967cb1c1c6094d2cb15f60b06137c1d1,408,M,29.0,51000.0,2018,1,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,967cb1c1c6094d2cb15f60b06137c1d1,504,M,29.0,51000.0,2018,1,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,967cb1c1c6094d2cb15f60b06137c1d1,168,M,29.0,51000.0,2018,1,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,bfc1525360714de99826d7f5af0c0722,336,F,61.0,71000.0,2017,12,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,bfc1525360714de99826d7f5af0c0722,408,F,61.0,71000.0,2017,12,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c9f370a8d2cc4a6093fda4aa34525fe1,336,M,75.0,92000.0,2016,6,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,765536546ea044059829ad3a1f81c3dd,336,F,67.0,61000.0,2015,10,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,765536546ea044059829ad3a1f81c3dd,0,F,67.0,61000.0,2015,10,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,0cc6e8553c844c02ab525bc466aa569b,336,F,74.0,117000.0,2017,10,Sunday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,0cc6e8553c844c02ab525bc466aa569b,168,F,74.0,117000.0,2017,10,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8c14daeddfbe41c4bc574cfc6acdf2ff,336,M,60.0,40000.0,2017,9,Thursday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8c14daeddfbe41c4bc574cfc6acdf2ff,0,M,60.0,40000.0,2017,9,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,3a58b97700eb428fa009d78d0fd1f367,336,M,37.0,56000.0,2017,2,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,3a58b97700eb428fa009d78d0fd1f367,504,M,37.0,56000.0,2017,2,Sunday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3a58b97700eb428fa009d78d0fd1f367,0,M,37.0,56000.0,2017,2,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,d0364573196344df9de76b5a5ddbf6bc,336,F,27.0,70000.0,2018,4,Wednesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,d0364573196344df9de76b5a5ddbf6bc,576,F,27.0,70000.0,2018,4,Wednesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,d0364573196344df9de76b5a5ddbf6bc,504,F,27.0,70000.0,2018,4,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,96f4a6b464674fb78d5af0b813859240,336,M,61.0,45000.0,2017,10,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,96f4a6b464674fb78d5af0b813859240,0,M,61.0,45000.0,2017,10,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,9643b1f0557945f2940b96743fd128e4,336,F,86.0,70000.0,2017,11,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,9643b1f0557945f2940b96743fd128e4,576,F,86.0,70000.0,2017,11,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,a938c3fd37a74118be0f298145aed07d,336,M,30.0,67000.0,2013,9,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,a938c3fd37a74118be0f298145aed07d,0,M,30.0,67000.0,2013,9,Sunday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,7864a58fc3da452ab7ec1b5cd230ee15,336,F,49.0,91000.0,2018,5,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,7864a58fc3da452ab7ec1b5cd230ee15,408,F,49.0,91000.0,2018,5,Friday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,522b6498c8d542059a50e4b09e3ed599,336,F,81.0,91000.0,2018,1,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,522b6498c8d542059a50e4b09e3ed599,0,F,81.0,91000.0,2018,1,Saturday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,522b6498c8d542059a50e4b09e3ed599,576,F,81.0,91000.0,2018,1,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,7a30763c05734cb3bd14123e1b6b9d63,336,M,21.0,73000.0,2014,6,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,7a30763c05734cb3bd14123e1b6b9d63,0,M,21.0,73000.0,2014,6,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,3b5a98bac8284c51bab555976d82ba7a,336,O,41.0,64000.0,2018,2,Monday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3b5a98bac8284c51bab555976d82ba7a,168,O,41.0,64000.0,2018,2,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,3b5a98bac8284c51bab555976d82ba7a,408,O,41.0,64000.0,2018,2,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,ae042c0c47e142238b09f90e367d5c05,336,M,49.0,33000.0,2014,9,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,ae042c0c47e142238b09f90e367d5c05,504,M,49.0,33000.0,2014,9,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,ae042c0c47e142238b09f90e367d5c05,0,M,49.0,33000.0,2014,9,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,59c67065789548db84e40c9f709d4909,336,F,56.0,35000.0,2018,5,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,f3d444bdb33447e596c8971e64dee3b2,336,F,66.0,93000.0,2015,12,Thursday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,f3d444bdb33447e596c8971e64dee3b2,168,F,66.0,93000.0,2015,12,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,671b83835e9c48b6a9282e5008b012ae,336,M,48.0,68000.0,2018,5,Thursday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,671b83835e9c48b6a9282e5008b012ae,408,M,48.0,68000.0,2018,5,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,671b83835e9c48b6a9282e5008b012ae,0,M,48.0,68000.0,2018,5,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,5be5efe41a974a2aafce169cbb6f1cc9,336,F,51.0,81000.0,2016,12,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,5be5efe41a974a2aafce169cbb6f1cc9,408,F,51.0,81000.0,2016,12,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,5be5efe41a974a2aafce169cbb6f1cc9,0,F,51.0,81000.0,2016,12,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,5be5efe41a974a2aafce169cbb6f1cc9,168,F,51.0,81000.0,2016,12,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,9289e65861794b46976c13aa27fdf762,336,F,75.0,89000.0,2017,11,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,9289e65861794b46976c13aa27fdf762,168,F,75.0,89000.0,2017,11,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,4225e40a26b24128890708144eab8a5e,336,F,76.0,85000.0,2014,7,Thursday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,4225e40a26b24128890708144eab8a5e,576,F,76.0,85000.0,2014,7,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,4225e40a26b24128890708144eab8a5e,0,F,76.0,85000.0,2014,7,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,af4f196d772e4bcc984b63db3f83da92,336,M,54.0,49000.0,2018,1,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,af4f196d772e4bcc984b63db3f83da92,504,M,54.0,49000.0,2018,1,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,540b03515bf14d0ca0dba46eb780ad45,336,F,26.0,74000.0,2017,11,Saturday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,540b03515bf14d0ca0dba46eb780ad45,408,F,26.0,74000.0,2017,11,Saturday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,540b03515bf14d0ca0dba46eb780ad45,576,F,26.0,74000.0,2017,11,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,00426fe3ffde4c6b9cb9ad6d077a13ea,336,F,19.0,65000.0,2016,8,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,00426fe3ffde4c6b9cb9ad6d077a13ea,168,F,19.0,65000.0,2016,8,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,00426fe3ffde4c6b9cb9ad6d077a13ea,408,F,19.0,65000.0,2016,8,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,3ee1c588015f405eb0cc8aea95fd9daa,336,F,63.0,54000.0,2017,12,Thursday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,3ee1c588015f405eb0cc8aea95fd9daa,408,F,63.0,54000.0,2017,12,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e19f1901e79f4e35a8343c73184982f6,336,M,27.0,32000.0,2017,9,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,e19f1901e79f4e35a8343c73184982f6,504,M,27.0,32000.0,2017,9,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c94f3d4f206647d18f2b3d80562af5cc,336,M,50.0,31000.0,2017,11,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,c94f3d4f206647d18f2b3d80562af5cc,168,M,50.0,31000.0,2017,11,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,c94f3d4f206647d18f2b3d80562af5cc,0,M,50.0,31000.0,2017,11,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,4697d3c0b15148428fb25f3587650739,336,M,38.0,39000.0,2018,2,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,4697d3c0b15148428fb25f3587650739,0,M,38.0,39000.0,2018,2,Saturday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,4697d3c0b15148428fb25f3587650739,168,M,38.0,39000.0,2018,2,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,b56e747d7f6641c88cacc52c5eaebf57,336,F,31.0,58000.0,2016,3,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,b56e747d7f6641c88cacc52c5eaebf57,0,F,31.0,58000.0,2016,3,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,b56e747d7f6641c88cacc52c5eaebf57,504,F,31.0,58000.0,2016,3,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,329b390a8e19481ab081d99e4e813835,336,F,55.0,74000.0,2015,9,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,329b390a8e19481ab081d99e4e813835,168,F,55.0,74000.0,2015,9,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,329b390a8e19481ab081d99e4e813835,0,F,55.0,74000.0,2015,9,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,2682bb50eda949cfafb70837c61270d9,336,F,32.0,42000.0,2017,12,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,2682bb50eda949cfafb70837c61270d9,408,F,32.0,42000.0,2017,12,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,9b4db663f6f74fcca53c50b9bbbdc115,336,F,75.0,93000.0,2018,7,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,5be88f96bada400cbc6216018b249a01,336,F,84.0,73000.0,2016,12,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,5be88f96bada400cbc6216018b249a01,576,F,84.0,73000.0,2016,12,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,5be88f96bada400cbc6216018b249a01,504,F,84.0,73000.0,2016,12,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,5be88f96bada400cbc6216018b249a01,408,F,84.0,73000.0,2016,12,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8d31a8a4b5d24b10a54da118855f7132,336,F,92.0,105000.0,2017,2,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8d31a8a4b5d24b10a54da118855f7132,408,F,92.0,105000.0,2017,2,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,436320ed13aa4d0b9bab3363e5e3c1ee,336,M,35.0,40000.0,2017,10,Sunday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,436320ed13aa4d0b9bab3363e5e3c1ee,0,M,35.0,40000.0,2017,10,Sunday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,6ea759e2e1234242a48a575597924934,336,F,52.0,84000.0,2016,7,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,990ac03c08fd4746997436c1a9d2fe97,336,M,75.0,48000.0,2017,10,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,990ac03c08fd4746997436c1a9d2fe97,168,M,75.0,48000.0,2017,10,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,fe46a70abe4c4aa8b1e7a4a28e49d171,336,M,51.0,36000.0,2014,8,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,fe46a70abe4c4aa8b1e7a4a28e49d171,408,M,51.0,36000.0,2014,8,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,fe46a70abe4c4aa8b1e7a4a28e49d171,168,M,51.0,36000.0,2014,8,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,4e07135858ca4eaf829cc6e74b010016,336,M,51.0,39000.0,2017,10,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,4e07135858ca4eaf829cc6e74b010016,576,M,51.0,39000.0,2017,10,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,4e07135858ca4eaf829cc6e74b010016,408,M,51.0,39000.0,2017,10,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,7b3a3c6a202a43d487286aa6681a00ac,336,M,20.0,52000.0,2018,6,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,7b3a3c6a202a43d487286aa6681a00ac,576,M,20.0,52000.0,2018,6,Saturday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,7b3a3c6a202a43d487286aa6681a00ac,408,M,20.0,52000.0,2018,6,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,46f6c92a6ae84f21bd70bad9bc4d7101,336,F,59.0,93000.0,2016,11,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,46f6c92a6ae84f21bd70bad9bc4d7101,576,F,59.0,93000.0,2016,11,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,1c8cf4af93464dcaa971cfcffc2cc1e5,336,M,73.0,97000.0,2017,7,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,1c8cf4af93464dcaa971cfcffc2cc1e5,0,M,73.0,97000.0,2017,7,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,0976fd3ecfb84e1ca92d90b6adc2001c,336,M,51.0,41000.0,2017,11,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,0976fd3ecfb84e1ca92d90b6adc2001c,0,M,51.0,41000.0,2017,11,Thursday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,0976fd3ecfb84e1ca92d90b6adc2001c,504,M,51.0,41000.0,2017,11,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,814cc407a8c848f3a5e81d786ed6d356,336,M,31.0,34000.0,2017,10,Friday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,814cc407a8c848f3a5e81d786ed6d356,576,M,31.0,34000.0,2017,10,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,33e0c7e2ff0743d99192c9b2fce01f6b,336,F,59.0,52000.0,2017,11,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,33e0c7e2ff0743d99192c9b2fce01f6b,0,F,59.0,52000.0,2017,11,Tuesday,0,1,0,Completed
